participant, trial, cashIn, pop, totalTokens,  pressCount, tokensGained, duration, reactionTime
400,8,0,0,NA,7,1,0.08343100500002265,0.3666241169999864
400,8,0,0,NA,8,1,0.11664414399999146,0.4332008359999975
400,8,0,0,NA,9,1,0.08328986199998667,0.3167660240000032
400,8,0,0,NA,10,1,0.10004496599998447,0.3332600590000254
400,8,0,0,NA,11,1,0.11669802700001242,0.6999649999999917
400,8,0,0,NA,12,1,0.09994697600001246,1.0332839479999905
400,8,0,0,NA,13,1,0.11666703299999881,1.216695069999986
400,8,0,0,NA,14,1,0.0832941529999971,0.5833148950000009
400,8,0,0,NA,15,1,0.08325409899998704,0.43341589000002045
400,8,1,0,15,15,1,2.8333299159999967,2.7500758170000097
400,9,0,0,NA,1,1,0.11668419899999094,174.908428907
400,9,0,0,NA,2,1,0.11667990699999109,0.4833049770000173
400,9,0,0,NA,3,1,0.08328008699999145,0.4666090009999948
400,9,0,0,NA,4,1,0.08333611499998028,0.5333738320000236
400,9,0,0,NA,5,1,0.08326792700000851,0.5334510810000097
400,9,0,0,NA,6,1,0.08337712300001954,0.816520928999978
400,9,0,0,NA,7,1,0.08330917300000351,0.7000508309999987
400,9,0,0,NA,8,1,0.08336806300002308,0.46662378399997806
400,9,0,0,NA,9,1,0.11668896699998754,0.4999780649999934
400,9,0,0,NA,10,1,0.049997806999982686,0.6166341300000227
400,9,0,0,NA,11,1,0.08341407799997569,1.1665730470000142
400,9,0,0,NA,12,1,0.09999299000000406,0.7333250050000117
400,9,0,0,NA,13,1,0.11671996100000115,0.6665530209999986
400,9,0,0,NA,14,1,0.09999108299999193,0.6833469869999931
400,9,0,0,NA,15,1,0.08337283199998069,0.6667079920000276
400,9,0,0,NA,16,1,0.11675190899998711,0.8331801890000179
400,9,0,0,NA,17,1,0.08338499100000263,0.6833119389999922
400,9,0,0,NA,18,1,0.08341002399998843,0.7998931410000125
400,9,0,0,NA,19,1,0.08343505900000991,0.7998838430000035
400,9,0,0,NA,20,1,0.11671590800000331,0.4832260599999927
400,9,1,0,20,20,1,0.6166198260000044,0.4999039180000011
400,10,0,0,NA,1,1,0.13341903700001012,200.624559879
400,10,0,0,NA,2,1,0.1166667939999968,0.3333041669999943
400,10,0,0,NA,3,1,0.09999108299999193,0.283255099999991
400,10,0,0,NA,4,1,0.13331293999999616,0.33341002500000627
400,10,0,0,NA,5,1,0.11667799899998954,0.33333301600001164
400,10,0,0,NA,6,1,0.13331103399997346,0.46661400800002184
400,10,0,0,NA,7,1,0.13335895599999503,0.3666930190000244
400,10,0,0,NA,8,1,0.15001201699999456,0.366582870000002
400,10,0,0,NA,9,1,0.14998292900000365,0.46669912299998373
400,10,0,0,NA,10,1,0.08339405000000966,0.3665709500000105
400,10,1,0,10,10,1,0.6501259800000128,0.5667319300000031
400,11,0,1,1,0,1,0.06668019299999628,NA
400,12,0,0,NA,1,1,0.08331894799999873,228.090801001
400,12,0,0,NA,2,1,0.1167769440000086,0.3665051460000086
400,12,0,0,NA,3,1,0.06668901500000857,0.18328189799998995
400,12,0,0,NA,4,1,0.0833380219999924,0.2166979309999988
400,12,0,0,NA,5,1,0.06673598300000094,0.1665751929999999
400,12,0,0,NA,6,1,0.05002999299998123,0.1666488650000133
400,12,0,0,NA,7,1,0.03333806999998501,0.21668696400001863
400,12,0,0,NA,8,1,0.05002689299999474,0.26658511200000135
400,12,0,0,NA,9,1,0.08334302899999102,0.3165678980000166
400,12,0,0,NA,10,1,0.10003995899998586,0.33335018200000377
400,12,0,0,NA,11,1,0.08337712200000169,0.5166268350000109
400,12,0,0,NA,12,1,0.050029993000009654,0.16660809600000448
400,12,0,0,NA,13,1,0.0667810439999812,0.166639803999999
400,12,0,0,NA,14,1,0.0332529549999947,0.14995408100000418
400,12,0,0,NA,15,1,0.06671309500001144,0.23333191800000463
400,12,0,0,NA,16,1,0.11668992100001674,0.24996709799998484
400,12,0,0,NA,17,1,0.0666768549999972,0.13334202699999764
400,12,0,0,NA,18,1,0.08336114900001235,0.2166540629999929
400,12,0,0,NA,19,1,0.08338213000001815,0.5499608509999803
400,12,0,0,NA,20,1,0.09998083099998212,0.44991302500000074
400,12,0,0,NA,21,1,0.06660914399998319,1.0333969590000152
400,12,0,1,22,21,1,0.06675505699999462,NA
400,13,0,1,1,0,1,0.0832979679000001,NA
400,14,0,0,NA,1,1,0.05002689299999474,351.178580046
400,14,0,0,NA,2,1,0.08332395599995834,0.3166210650000494
400,14,0,0,NA,3,1,0.08330416699999432,0.2499949930000298
400,14,0,0,NA,4,1,0.05008888200001138,0.2333149909999861
400,14,0,0,NA,5,1,0.05000495900003443,0.3332159519999891
400,14,0,0,NA,6,1,0.06668710700000702,0.3834040169999753
400,14,0,0,NA,7,1,0.05004095999998981,0.2665910719999829
400,14,0,0,NA,8,1,0.08335089700000253,0.3332760339999936
400,14,0,0,NA,9,1,0.05004501399997707,0.35004591900002424
400,14,0,0,NA,10,1,0.050159931999985474,0.36646914400000696
400,14,0,0,NA,11,1,0.05005502700004172,0.5332579610000039
400,14,0,0,NA,12,1,0.08332204800001364,0.4999639989999878
400,14,0,0,NA,13,1,0.08335590300004014,0.6332349779999618
400,14,0,0,NA,14,1,0.08330607499999587,0.6333520409999664
400,14,0,0,NA,15,1,0.04994893099996034,0.7667770380000434
400,14,0,0,NA,16,1,0.050057171999981165,0.7499189380000075
400,14,0,0,NA,17,1,0.050060033000022486,0.6832618720000028
400,14,0,0,NA,18,1,0.05009889600000861,0.4332799919999957
400,14,0,0,NA,19,1,0.049962997000022824,0.3832581039999923
400,14,0,0,NA,20,1,0.11660790500002349,0.36670899399996415
400,14,0,0,NA,21,1,0.0666692259999877,1.150002002000008
400,14,0,0,NA,22,1,0.05012702999999874,0.6666018959999747
400,14,0,0,NA,23,1,0.08335995700002741,0.6832580559999997
400,14,0,0,NA,24,1,0.049958944000024985,0.9332740309999963
400,14,0,0,NA,25,1,0.08335709599998609,0.5333008769999878
400,14,1,0,25,25,1,1.3166661259999728,1.2333090299999867
400,15,0,0,NA,1,4,0.7666940688999997,11.2933421135
400,15,0,0,NA,2,1,0.11666607859999978,0.5999498367000005
400,15,0,0,NA,3,1,0.033432006800000025,0.14996695520000003
